KP324655.1 Ophidiogorgia kuekenthali small subunit ribosomal RNA gene, partial sequence
KP324638.1 Dasystenella austasensis small subunit ribosomal RNA gene, partial sequence
KP324635.1 Mirostenella articulata small subunit ribosomal RNA gene, partial sequence
JQ271723.1 Vahlkampfia avara 4171L small subunit ribosomal RNA gene, partial sequence
JQ271722.1 Thecamoeba similis UKNCC:CCAP1583/8 small subunit ribosomal RNA gene, partial sequence
JQ271707.1 Hartmannella abertawensis JKS1 small subunit ribosomal RNA gene, partial sequence
JQ271681.1 Echinamoeba silvestris UKNCC:CCAP1519/1 small subunit ribosomal RNA gene, partial sequence
JQ271673.1 Cochliopodium minus UKNCC:CCAP1537/1 small subunit ribosomal RNA gene, partial sequence
KM084726.1 Strombidium chlorophilum small subunit ribosomal RNA gene, partial sequence
AY572313.1 Peperomia caliginigaudens small subunit ribosomal RNA gene, partial sequence
AY572305.1 Houttuynia cordata small subunit ribosomal RNA gene, partial sequence
AB971361.1 Chloromonas vernalis ACOI-3241 small subunit ribosomal RNA gene, partial sequence
AB971360.1 Gloeomonas tubulosa ACOI-1541 small subunit ribosomal RNA gene, partial sequence
AB971357.1 Gloeomonas anomalipyrenoides 970808-G-2-WT small subunit ribosomal RNA gene, partial sequence
FJ870085.1 Schmidingerothrix salina small subunit ribosomal RNA gene, partial sequence
KJ961667.1 Navicula phyllepta 84 small subunit ribosomal RNA gene, partial sequence
KJ961657.1 Amphora laevis var. laevissima 77 small subunit ribosomal RNA gene, partial sequence
FJ868183.1 Falcicyclidium fangi small subunit ribosomal RNA gene, partial sequence
FJ868182.1 Falcicyclidium atractodes small subunit ribosomal RNA gene, partial sequence
FJ868180.1 Cristigera media small subunit ribosomal RNA gene, partial sequence
KF256822.1 Protocyclidium sinica small subunit ribosomal RNA gene, partial sequence
KF256820.1 Protocyclidium citrullus small subunit ribosomal RNA gene, partial sequence
KF256819.1 Cyclidium plouneouri small subunit ribosomal RNA gene, partial sequence
KF256816.1 Cristigera pleuronemoides small subunit ribosomal RNA gene, partial sequence
KM603469.1 Obelia longissima small subunit ribosomal RNA gene, partial sequence
KM200903.1 Pentacoelum kazukolinda small subunit ribosomal RNA gene, partial sequence
AB820365.1 Aulographis japonica small subunit ribosomal RNA gene, partial sequence
AB600192.1 Nephroselmis clavistella Ten4Np small subunit ribosomal RNA gene, partial sequence
JN594055.2 Ectopleura wrighti small subunit ribosomal RNA gene, partial sequence
KM083602.1 Hummondasys jamaicensis small subunit ribosomal RNA gene, partial sequence
KM879217.1 Oodinium pouchetii small subunit ribosomal RNA gene, partial sequence
KP068215.1 Crassatella subquadrata small subunit ribosomal RNA gene, partial sequence
KP192386.1 Lithophyllum atlanticum small subunit ribosomal RNA gene, partial sequence
KM822775.1 Thyroscyphus ramosus small subunit ribosomal RNA gene, partial sequence
KM887956.1 Zoothamnium parahentscheli small subunit ribosomal RNA gene, partial sequence
KM887954.1 Zoothamnium grossi small subunit ribosomal RNA gene, partial sequence
KM816645.1 Cantina marsupialis NY0206 small subunit ribosomal RNA gene, partial sequence
KJ493791.1 Macrotrichomonoides restis small subunit ribosomal RNA gene, partial sequence
JX566453.1 Cryphodera sinensis HuN small subunit ribosomal RNA gene, partial sequence
KJ187034.1 Ailadinium reticulatum small subunit ribosomal RNA gene, partial sequence
KM215144.1 Empoasca vitis small subunit ribosomal RNA gene, partial sequence
KF853245.1 Albugo candida ACCS small subunit ribosomal RNA gene, partial sequence
KC588404.1 Galeola lindleyana small subunit ribosomal RNA gene, partial sequence
KC588403.1 Cuscuta australis small subunit ribosomal RNA gene, partial sequence
KC588400.1 Cassytha filiformis small subunit ribosomal RNA gene, partial sequence
KC588398.1 Aeginetia indica small subunit ribosomal RNA gene, partial sequence
KF891890.1 Psoralges libertus small subunit ribosomal RNA gene, partial sequence
KF891886.1 Laronyssus marinus small subunit ribosomal RNA gene, partial sequence
AB780364.1 Botryococcus braunii NIES-836 small subunit ribosomal RNA gene, partial sequence
AB948221.1 Hemistasia phaeocysticola small subunit ribosomal RNA gene, partial sequence
JX469417.1 Pythium splendens RBB-5 small subunit ribosomal RNA gene, partial sequence
KP119594.1 Osedax priapus small subunit ribosomal RNA gene, partial sequence
KP201390.1 Afrarchaea royalensis small subunit ribosomal RNA gene, partial sequence
KP201387.1 Eriauchenius griswoldi small subunit ribosomal RNA gene, partial sequence
KP201382.1 Eriauchenius vadoni small subunit ribosomal RNA gene, partial sequence
KP201381.1 Eriauchenius jeanneli small subunit ribosomal RNA gene, partial sequence
KP201369.1 Eriauchenius workmani small subunit ribosomal RNA gene, partial sequence
KP201366.1 Austrarchaea tealei small subunit ribosomal RNA gene, partial sequence
KP201362.1 Austrarchaea harmsi small subunit ribosomal RNA gene, partial sequence
KP201348.1 Afrarchaea entabeniensis small subunit ribosomal RNA gene, partial sequence
KP201347.1 Eriauchenius vadoni small subunit ribosomal RNA gene, partial sequence
KP201341.1 Eriauchenius legendrei small subunit ribosomal RNA gene, partial sequence
AB849946.1 Rhabditolaimus anoplophorae small subunit ribosomal RNA gene, partial sequence
KP100453.2 Linguatula serrata small subunit ribosomal RNA gene, partial sequence
KJ439054.1 Ceratomyxa appendiculata small subunit ribosomal RNA gene, partial sequence
KF963310.1 Caddo agilis small subunit ribosomal RNA gene, partial sequence
KF963303.1 Acropsopilio chilensis small subunit ribosomal RNA gene, partial sequence
KF607089.1 Metopus latus small subunit ribosomal RNA gene, partial sequence
KF607088.1 Metopus laminarius small subunit ribosomal RNA gene, partial sequence
KF607083.1 Metopus fuscus small subunit ribosomal RNA gene, partial sequence
KJ011665.1 Gomphonema subclavatum var. commutatum FD98 small subunit ribosomal RNA gene, partial sequence
KJ011610.1 Anomoeoneis fogedii FD399 small subunit ribosomal RNA gene, partial sequence
KF857171.1 Coniochaeta fodinicola FRL small subunit ribosomal RNA gene, partial sequence
AB679371.1 Dioscorea alata small subunit ribosomal RNA gene, partial sequence
AB679366.1 Metanarthecium luteoviride small subunit ribosomal RNA gene, partial sequence
AB679350.1 Aletris fauriei small subunit ribosomal RNA gene, partial sequence
KF840520.1 Pleuronema puytoraci small subunit ribosomal RNA gene, partial sequence
DQ209217.1 Mesochaetopterus taylori small subunit ribosomal RNA gene, partial sequence
DQ209213.1 Phyllochaetopterus gigas small subunit ribosomal RNA gene, partial sequence
KJ711131.1 Oophila amblystomatis small subunit ribosomal RNA gene, partial sequence
EU881943.1 Sappinia platani CCAP 1575/4 Pl-247 small subunit ribosomal RNA gene, partial sequence
AB863027.1 Amphidinium gibbosum NY004 small subunit ribosomal RNA gene, partial sequence
AB971677.1 Unicapsula seriolae small subunit ribosomal RNA gene, partial sequence
KM014272.1 Myzostoma josefinae small subunit ribosomal RNA gene, partial sequence
KM014271.1 Myzostoma divisor small subunit ribosomal RNA gene, partial sequence
KM014268.1 Myzostoma australe small subunit ribosomal RNA gene, partial sequence
KM014258.1 Mesomyzostoma katoi small subunit ribosomal RNA gene, partial sequence
KM014256.1 Pulvinomyzostomum messingi small subunit ribosomal RNA gene, partial sequence
KM014253.1 Protomyzostomum lingua small subunit ribosomal RNA gene, partial sequence
KM014252.1 Asteromyzostomum grygieri small subunit ribosomal RNA gene, partial sequence
HQ659555.1 Saccharomyces cerevisiae cp111 small subunit ribosomal RNA gene, partial sequence
AB934921.1 Polycopetta quadrispinata small subunit ribosomal RNA gene, partial sequence
AB934920.1 Parapolycope miurens small subunit ribosomal RNA gene, partial sequence
AB934919.1 Parapolycope subtidalis small subunit ribosomal RNA gene, partial sequence
AB934915.1 Parapolycope digitolabrum small subunit ribosomal RNA gene, partial sequence
AB934912.1 Kliecope oligohalina small subunit ribosomal RNA gene, partial sequence
AB934911.1 Kliecope mihoensis small subunit ribosomal RNA gene, partial sequence
LC007055.1 Pycnophyes zelinkaei small subunit ribosomal RNA gene, partial sequence
LC007053.1 Pycnophyes robustus small subunit ribosomal RNA gene, partial sequence
LC007052.1 Pycnophyes dentatus small subunit ribosomal RNA gene, partial sequence
LC007051.1 Paracentrophyes quadridentatus small subunit ribosomal RNA gene, partial sequence
LC007043.1 Echinoderes aureus small subunit ribosomal RNA gene, partial sequence
KJ451388.1 Kudoa islandica small subunit ribosomal RNA gene, partial sequence
KM096375.1 Epistylis chlorelligerum small subunit ribosomal RNA gene, partial sequence
KJ765353.1 Rotylenchus striaticeps small subunit ribosomal RNA gene, partial sequence
KF696663.1 Chrysotila stipitata A13-110 small subunit ribosomal RNA gene, partial sequence
JN981037.1 Isotomiella minor small subunit ribosomal RNA gene, partial sequence
JN981036.1 Isotoma anglicana small subunit ribosomal RNA gene, partial sequence
JN981034.1 Desoria trispinata small subunit ribosomal RNA gene, partial sequence
JN981028.1 Folsomina onychiurina small subunit ribosomal RNA gene, partial sequence
JN981024.1 Tetracanthella wahlgreni small subunit ribosomal RNA gene, partial sequence
JN981022.1 Folsomides parvulus small subunit ribosomal RNA gene, partial sequence
KM217457.1 Stomatolepas elegans small subunit ribosomal RNA gene, partial sequence
KM217443.1 Epopella simplex small subunit ribosomal RNA gene, partial sequence
JQ288099.1 Nucleophaga amoebae KTq-2 small subunit ribosomal RNA gene, partial sequence
KF855844.1 Tryonicus parvus small subunit ribosomal RNA gene, partial sequence
KF855834.1 Forficula auricularia small subunit ribosomal RNA gene, partial sequence
KF855833.1 Ephemera danica small subunit ribosomal RNA gene, partial sequence
KF855831.1 Nocticola babindaensis small subunit ribosomal RNA gene, partial sequence
KF855829.1 Anaplecta lateralis small subunit ribosomal RNA gene, partial sequence
KF855828.1 Anaplecta fallax small subunit ribosomal RNA gene, partial sequence
KF855827.1 Anaplecta calosoma small subunit ribosomal RNA gene, partial sequence
KF855826.1 Anaplecta bivittata small subunit ribosomal RNA gene, partial sequence
KF855825.1 Anaplecta asema small subunit ribosomal RNA gene, partial sequence
KJ607140.1 Tulamoeba bucina small subunit ribosomal RNA gene, partial sequence
KF871282.1 Amphileptus dragescoi small subunit ribosomal RNA gene, partial sequence
KM000055.1 Henneguya bulbosus small subunit ribosomal RNA gene, partial sequence
KJ509198.1 Chlamydonella derouxi small subunit ribosomal RNA gene, partial sequence
AB919106.1 Dapsilidinium pastielsii small subunit ribosomal RNA gene, partial sequence
KJ845346.1 Trichototaxis marina small subunit ribosomal RNA gene, partial sequence
AB930395.1 Vanikoro helicoidea small subunit ribosomal RNA gene, partial sequence
AB930394.1 Alvania ogasawarana small subunit ribosomal RNA gene, partial sequence
AB930393.1 Caecum glabellum small subunit ribosomal RNA gene, partial sequence
AB930389.1 Merelina tokunagai small subunit ribosomal RNA gene, partial sequence
KM062605.1 Sterreria martindalei small subunit ribosomal RNA gene, partial sequence
KM062567.1 Nemertinoides wolfgangi small subunit ribosomal RNA gene, partial sequence
KM062551.1 Sterreria rubra small subunit ribosomal RNA gene, partial sequence
KM062546.1 Nemertinoides elongatus small subunit ribosomal RNA gene, partial sequence
KM062542.1 Sterreria psammicola small subunit ribosomal RNA gene, partial sequence
KF443387.1 Torula herbarum CBS 595.96 small subunit ribosomal RNA gene, partial sequence
KF673393.1 Edaphochlorella mirabilis SAG 211-11r small subunit ribosomal RNA gene, partial sequence
KF673366.1 Ankistrodesmus densus SAG 202-1 small subunit ribosomal RNA gene, partial sequence
KF673363.1 Coleochlamys oleifera SAG 6.90 small subunit ribosomal RNA gene, partial sequence
AY222161.1 Proctoeces maculatus small subunit ribosomal RNA gene, partial sequence
AY222144.1 Brachylecithum lobatum small subunit ribosomal RNA gene, partial sequence
AY222136.1 Lissorchis kritskyi small subunit ribosomal RNA gene, partial sequence
AY222124.1 Enenterum aureum small subunit ribosomal RNA gene, partial sequence
AY222116.1 Lankatrema mannarense small subunit ribosomal RNA gene, partial sequence
AY222112.1 Taprobanella bicaudata small subunit ribosomal RNA gene, partial sequence
AY222097.1 Neoparacardicola nasonis small subunit ribosomal RNA gene, partial sequence
AY222088.1 Zeylanurotrema spearei small subunit ribosomal RNA gene, partial sequence
AY222082.1 Cotylogaster basiri small subunit ribosomal RNA gene, partial sequence
KM057846.1 Balantidium duodeni small subunit ribosomal RNA gene, partial sequence
FJ154950.1 Pratylenchus araucensis small subunit ribosomal RNA gene, partial sequence
KJ860243.1 Vombisidris bilongrudi small subunit ribosomal RNA gene, partial sequence
KJ546286.1 Rhynchospio glutaea small subunit ribosomal RNA gene, partial sequence
KJ546281.1 Rhynchospio glutaea small subunit ribosomal RNA gene, partial sequence
KJ546277.1 Pygospio elegans small subunit ribosomal RNA gene, partial sequence
KJ546264.1 Marenzelleria arctia small subunit ribosomal RNA gene, partial sequence
KJ130033.1 Meloidogyne chitwoodi small subunit ribosomal RNA gene, partial sequence
KF703706.1 Idgia flavirostris small subunit ribosomal RNA gene, partial sequence
KF703692.1 Idgia maculatithorax small subunit ribosomal RNA gene, partial sequence
KJ668052.1 Gonapodya polymorpha small subunit ribosomal RNA gene, partial sequence
AB852581.1 Pristionchus bucculentus NK2013EP small subunit ribosomal RNA gene, partial sequence
KJ869391.1 Helicotylenchus pseudodigonicus HeliPsG5 small subunit ribosomal RNA gene, partial sequence
KJ869339.1 Filenchus andrassyi FileAnd1 small subunit ribosomal RNA gene, partial sequence
KJ869335.1 Filenchus vulgaris FileVul3 small subunit ribosomal RNA gene, partial sequence
KJ869312.1 Filenchus aquilonius FileAqu2 small subunit ribosomal RNA gene, partial sequence
KJ869306.1 Lelenchus leptosoma LeleLep3 small subunit ribosomal RNA gene, partial sequence
KF781300.1 Clinostomoides brieni small subunit ribosomal RNA gene, partial sequence
KJ609038.1 Tracheloraphis huangi small subunit ribosomal RNA gene, partial sequence
KJ609035.1 Prototrachelocerca fasciolata small subunit ribosomal RNA gene, partial sequence
KJ885661.1 Thismia megalongensis small subunit ribosomal RNA gene, partial sequence
AB859872.1 Thalia longicauda small subunit ribosomal RNA gene, partial sequence
JQ698925.1 Alloascoidea africana NRRL Y-6762 small subunit ribosomal RNA gene, partial sequence
KM065912.1 Nakazawaea laoshanensis NRRL Y-63634 small subunit ribosomal RNA gene, partial sequence
KM065910.1 Kuraishia floccosa NRRL Y-27951 small subunit ribosomal RNA gene, partial sequence
KJ887484.1 Papia bifida small subunit ribosomal RNA gene, partial sequence
KJ887482.1 Paulodora drepanophora small subunit ribosomal RNA gene, partial sequence
KJ887475.1 Xenocicerina gracilis small subunit ribosomal RNA gene, partial sequence
KJ887470.1 Uncinorhynchus flavidus small subunit ribosomal RNA gene, partial sequence
KJ887468.1 Brunetorhynchus microstylis small subunit ribosomal RNA gene, partial sequence
KJ887467.1 Limipolycystis wallbergi small subunit ribosomal RNA gene, partial sequence
KJ887465.1 Cicerina tetradactyla small subunit ribosomal RNA gene, partial sequence
KJ887464.1 Gyratrix hermaphroditus small subunit ribosomal RNA gene, partial sequence
KJ887463.1 Alcha evelinae small subunit ribosomal RNA gene, partial sequence
KJ887462.1 Ethmorhynchus anophthalmus small subunit ribosomal RNA gene, partial sequence
KJ887460.1 Polycystis ali small subunit ribosomal RNA gene, partial sequence
KJ887459.1 Gyratrix hermaphroditus small subunit ribosomal RNA gene, partial sequence
KJ887457.1 Carcharodorhynchus flavidus small subunit ribosomal RNA gene, partial sequence
KJ887456.1 Gyratrix proavus small subunit ribosomal RNA gene, partial sequence
KJ887450.1 Neopolycystis tridentata small subunit ribosomal RNA gene, partial sequence
KJ887449.1 Cheliplanilla caudata small subunit ribosomal RNA gene, partial sequence
KJ887448.1 Thylacorhynchus conglobatus small subunit ribosomal RNA gene, partial sequence
KJ887447.1 Phonorhynchella biarcuata small subunit ribosomal RNA gene, partial sequence
KJ887446.1 Djeziraia pardii small subunit ribosomal RNA gene, partial sequence
KJ887445.1 Opisthocystis goettei small subunit ribosomal RNA gene, partial sequence
KJ887443.1 Duplacrorhynchus megalophallus small subunit ribosomal RNA gene, partial sequence
KJ887440.1 Odontorhynchus aculeatus small subunit ribosomal RNA gene, partial sequence
KJ887438.1 Psammorhynchus tubulipenis small subunit ribosomal RNA gene, partial sequence
KJ887437.1 Cystiplex axi small subunit ribosomal RNA gene, partial sequence
KJ887435.1 Phonorhynchoides linguatus small subunit ribosomal RNA gene, partial sequence
KJ887430.1 Gyratrix proaviformis small subunit ribosomal RNA gene, partial sequence
KJ887429.1 Pygmorhynchus pygmaeus small subunit ribosomal RNA gene, partial sequence
KJ887428.1 Gallorhynchus mediterraneus small subunit ribosomal RNA gene, partial sequence
KJ887426.1 Placorhynchus octaculeatus small subunit ribosomal RNA gene, partial sequence
KJ887425.1 Limipolycystis sicilicula small subunit ribosomal RNA gene, partial sequence
KJ887423.1 Proschizorhynchus tricingulatus small subunit ribosomal RNA gene, partial sequence
KJ887419.1 Duplacrorhynchus heyleni small subunit ribosomal RNA gene, partial sequence
KJ887417.1 Acrumena massiliensis small subunit ribosomal RNA gene, partial sequence
KJ887416.1 Ptyalorhynchus coecus small subunit ribosomal RNA gene, partial sequence
KJ887415.1 Brachyrhynchoides oosterlyncki small subunit ribosomal RNA gene, partial sequence
KJ887412.1 Scanorhynchus forcipatus small subunit ribosomal RNA gene, partial sequence
KJ887409.1 Placorhynchus dimorphis small subunit ribosomal RNA gene, partial sequence
KJ887408.1 Paracicerina laboeica small subunit ribosomal RNA gene, partial sequence
KJ887405.1 Austrorhynchus bruneti small subunit ribosomal RNA gene, partial sequence
KJ887404.1 Rogneda anglica small subunit ribosomal RNA gene, partial sequence
KJ887402.1 Gnathorhynchus inermis small subunit ribosomal RNA gene, partial sequence
KJ887401.1 Progyrator mamertinus small subunit ribosomal RNA gene, partial sequence
KJ887400.1 Austrorhynchus hawaiiensis small subunit ribosomal RNA gene, partial sequence
KF709308.1 Parhedyle cryptophthalma small subunit ribosomal RNA gene, partial sequence
AB018144.2 [Candida] lactis-condensi JCM 9472 small subunit ribosomal RNA gene, partial sequence
AB018138.2 Trigonopsis cantarellii JCM 8260 small subunit ribosomal RNA gene, partial sequence
AB018133.2 [Candida] incommunis JCM 8258 small subunit ribosomal RNA gene, partial sequence
AB018175.1 [Candida] stellata JCM 9476 small subunit ribosomal RNA gene, partial sequence
AB018170.1 Clavispora fructus JCM 1598 small subunit ribosomal RNA gene, partial sequence
AB018169.1 Kuraishia capsulata JCM 1997 small subunit ribosomal RNA gene, partial sequence
AB018160.1 Candida entomophila JCM 9607 small subunit ribosomal RNA gene, partial sequence
AB018157.1 Wickerhamiella domercqiae JCM 9478 small subunit ribosomal RNA gene, partial sequence
AB018156.1 Wickerhamiella versatilis JCM 8065 small subunit ribosomal RNA gene, partial sequence
AB018155.1 Sugiyamaella chiloensis JCM 9582 small subunit ribosomal RNA gene, partial sequence
AB018154.1 Wickerhamiella vanderwaltii JCM 9615 small subunit ribosomal RNA gene, partial sequence
AB018151.1 Wickerhamiella sorbophila JCM 1514 small subunit ribosomal RNA gene, partial sequence
AB018150.1 Candida santjacobensis JCM 8924 small subunit ribosomal RNA gene, partial sequence
AB018149.1 Groenewaldozyma salmanticensis JCM 8896 small subunit ribosomal RNA gene, partial sequence
AB018148.1 Middelhovenomyces petrohuensis JCM 8922 small subunit ribosomal RNA gene, partial sequence
AB018147.1 Wickerhamiella pararugosa JCM 1512 small subunit ribosomal RNA gene, partial sequence
AB018146.1 Sugiyamaella paludigena JCM 9614 small subunit ribosomal RNA gene, partial sequence
AB018143.1 [Candida] floricola JCM 9439 small subunit ribosomal RNA gene, partial sequence
AB018142.1 [Candida] etchellsii JCM 8066 small subunit ribosomal RNA gene, partial sequence
AB018141.1 Trichomonascus ciferrii JCM 9551 small subunit ribosomal RNA gene, partial sequence
AB018140.1 Sugiyamaella chiloensis JCM 9583 small subunit ribosomal RNA gene, partial sequence
AB018139.1 Sugiyamaella castrensis JCM 9585 small subunit ribosomal RNA gene, partial sequence
AB018135.1 Trigonopsis vinaria JCM 1813 small subunit ribosomal RNA gene, partial sequence
AB018134.1 Candida antillancae JCM 9581 small subunit ribosomal RNA gene, partial sequence
AB018132.1 [Candida] gropengiesseri JCM 8255 small subunit ribosomal RNA gene, partial sequence
AB018131.1 Wickerhamiella galacta JCM 8257 small subunit ribosomal RNA gene, partial sequence
AB018127.1 [Candida] apis JCM 8256 small subunit ribosomal RNA gene, partial sequence
AB018126.1 Middelhovenomyces petrohuensis JCM 8915 small subunit ribosomal RNA gene, partial sequence
DQ211593.1 Peregrinia clavideferens HFCC94 small subunit ribosomal RNA gene, partial sequence
KJ814022.1 Oithona davisae small subunit ribosomal RNA gene, partial sequence
KF417691.1 Diatoma tenuis small subunit ribosomal RNA gene, partial sequence
KF417689.1 Ulnaria ulna small subunit ribosomal RNA gene, partial sequence
KF417683.1 Navicula cryptotenella small subunit ribosomal RNA gene, partial sequence
KF417681.1 Navicula tripunctata small subunit ribosomal RNA gene, partial sequence
KF417671.1 Mayamaea atomus small subunit ribosomal RNA gene, partial sequence
KF417670.1 Mayamaea atomus small subunit ribosomal RNA gene, partial sequence
KF417666.1 Achnanthidium minutissimum small subunit ribosomal RNA gene, partial sequence
KF417663.1 Planothidium frequentissimum small subunit ribosomal RNA gene, partial sequence
KJ101558.1 Simplicimonas similis CH394 small subunit ribosomal RNA gene, partial sequence
AB810938.1 Aurantiochytrium limacinum NIBH SR21 small subunit ribosomal RNA gene, partial sequence
KF954481.1 Saccocirrus pussicus small subunit ribosomal RNA gene, partial sequence
KF954472.1 Saccocirrus sonomacus small subunit ribosomal RNA gene, partial sequence
KF954464.1 Protodrilus ciliatus small subunit ribosomal RNA gene, partial sequence
KF954463.1 Protodriloides symbioticus small subunit ribosomal RNA gene, partial sequence
KF954462.1 Protodriloides chaetifer small subunit ribosomal RNA gene, partial sequence
KF828163.1 Dinochelus ausubeli small subunit ribosomal RNA gene, partial sequence
KF828155.1 Enoplometopus macrodontus small subunit ribosomal RNA gene, partial sequence
KF828154.1 Enoplometopus daumi small subunit ribosomal RNA gene, partial sequence
KF828109.1 Linuparus trigonus small subunit ribosomal RNA gene, partial sequence
KF179533.1 Amynthas moniliatus small subunit ribosomal RNA gene, partial sequence
KJ542109.1 Ptolemeba noxubium small subunit ribosomal RNA gene, partial sequence
KF205932.1 Drawida japonica small subunit ribosomal RNA gene, partial sequence
KF935321.1 Antarctonemertes valida small subunit ribosomal RNA gene, partial sequence
KF935295.1 Notospermus geniculatus small subunit ribosomal RNA gene, partial sequence
KF935294.1 Micrura dellechiajei small subunit ribosomal RNA gene, partial sequence
KF935293.1 Micrura rubramaculosa small subunit ribosomal RNA gene, partial sequence
KF935288.1 Micrura verrilli small subunit ribosomal RNA gene, partial sequence
KF935283.1 Baseodiscus unicolor small subunit ribosomal RNA gene, partial sequence
KF935281.1 Baseodiscus mexicanus small subunit ribosomal RNA gene, partial sequence
KF935279.1 Cephalothrix bipunctata small subunit ribosomal RNA gene, partial sequence
AB764269.1 Gambierdiscus scabrosus U1G small subunit ribosomal RNA gene, partial sequence
AB764268.1 Gambierdiscus scabrosus U1G small subunit ribosomal RNA gene, partial sequence
AB764267.1 Gambierdiscus scabrosus U1G small subunit ribosomal RNA gene, partial sequence
AB605800.1 Gambierdiscus scabrosus GM10 small subunit ribosomal RNA gene, partial sequence
AB605799.1 Gambierdiscus scabrosus GM10 small subunit ribosomal RNA gene, partial sequence
KF848918.1 Dispira parvispora NRRL 3066 small subunit ribosomal RNA gene, partial sequence
KM055115.1 Picochlorum maculatum small subunit ribosomal RNA gene, partial sequence
KJ599713.1 Dugesia notogaea small subunit ribosomal RNA gene, partial sequence
KJ599712.1 Cephaloflexa bergi small subunit ribosomal RNA gene, partial sequence
KF840534.1 Monopylocystis visvesvarai TSUKIM small subunit ribosomal RNA gene, partial sequence
KF840528.1 Monopylocystis disparata LAGOS1M small subunit ribosomal RNA gene, partial sequence
KJ400915.1 Wolffiella caudata small subunit ribosomal RNA gene, partial sequence
HG800594.1 Conorete pourtalesi small subunit ribosomal RNA gene, partial sequence
FM946125.1 Dictyoplax lecus small subunit ribosomal RNA gene, partial sequence
KF002549.1 Blastocystis hominis small subunit ribosomal RNA gene, partial sequence
KJ636243.1 Tripylina arenicola TrLiAre2 small subunit ribosomal RNA gene, partial sequence
KJ636235.1 Eutobrilus nothus EutoNot1 small subunit ribosomal RNA gene, partial sequence
KJ636232.1 Punctodora ratzeburgensis PunDRat3 small subunit ribosomal RNA gene, partial sequence
KJ636231.1 Semitobrilus pellucidus STobPel1 small subunit ribosomal RNA gene, partial sequence
KJ636226.1 Eutobrilus grandipapillatus EutoGra2 small subunit ribosomal RNA gene, partial sequence
KJ636220.1 Chromadorina bioculata ChInBio2 small subunit ribosomal RNA gene, partial sequence
KJ636218.1 Ironus macramphis IronMac1 small subunit ribosomal RNA gene, partial sequence
KJ636217.1 Epitobrilus stefanskii EpiBSte2 small subunit ribosomal RNA gene, partial sequence
KJ636215.1 Tripyla glomerans TripGlo3 small subunit ribosomal RNA gene, partial sequence
KJ569725.1 Cochliopodium kieliense small subunit ribosomal RNA gene, partial sequence
KC865594.1 Cavenderia fasciculata small subunit ribosomal RNA gene, partial sequence
AJ421960.1 Triatoma rubrofasciata small subunit ribosomal RNA gene, partial sequence
KF696363.1 Plasmodium ovale wallikeri small subunit ribosomal RNA gene, complete sequence
KF696362.1 Plasmodium ovale wallikeri small subunit ribosomal RNA gene, complete sequence
KF453191.1 Teleophrys cristulipes small subunit ribosomal RNA gene, partial sequence
KF453188.1 Inachoides laevis small subunit ribosomal RNA gene, partial sequence
KF453178.1 Ethusa panamensis small subunit ribosomal RNA gene, partial sequence
KF453166.1 Aepinus septemspinosus small subunit ribosomal RNA gene, partial sequence
KF453147.1 Schizophrys aspera small subunit ribosomal RNA gene, partial sequence
GQ872427.2 Vorticellides astyliformis small subunit ribosomal RNA gene, partial sequence
GQ872428.1 Orborhabdostyla bromelicola small subunit ribosomal RNA gene, partial sequence
HF968783.1 Gigaspora margarita BEG152 small subunit ribosomal RNA gene, partial sequence
HF968779.1 Gigaspora margarita BEG152 small subunit ribosomal RNA gene, partial sequence
KJ399554.1 Oxymonas jouteli small subunit ribosomal RNA gene, partial sequence
KJ399553.1 Opisthomitus longiflagellatus small subunit ribosomal RNA gene, partial sequence
AB842486.1 Sphaerozoum punctatum small subunit ribosomal RNA gene, partial sequence
KF268455.1 Phallusia nigra small subunit ribosomal RNA gene, partial sequence
KF268454.1 Phallusia fumigata small subunit ribosomal RNA gene, partial sequence
JX025169.1 Aspidisca hexeris small subunit ribosomal RNA gene, partial sequence
JX025168.1 Aspidisca fusca small subunit ribosomal RNA gene, partial sequence
AB694006.1 Microglena opisthopyren SAG 31.86 small subunit ribosomal RNA gene, partial sequence
AB694003.1 Microglena media HcCl-5-3 small subunit ribosomal RNA gene, partial sequence
KJ616757.1 Chlorella sorokiniana LB75 small subunit ribosomal RNA gene, partial sequence
KJ632948.1 Pycnoclavella diminuta MH-JMC4 small subunit ribosomal RNA gene, partial sequence
KJ607919.1 Exocolpoda augustini PAPSc-6 small subunit ribosomal RNA gene, partial sequence
KJ607918.1 Colpoda inflata PABBc-30 small subunit ribosomal RNA gene, partial sequence
KJ607915.1 Colpoda steinii PABBc-29 small subunit ribosomal RNA gene, partial sequence
KJ607911.1 Colpoda steinii PABSc-2 small subunit ribosomal RNA gene, partial sequence
KF929078.1 Neotrops pombero small subunit ribosomal RNA gene, partial sequence
KF929056.1 Brignolia kapit small subunit ribosomal RNA gene, partial sequence
KF929040.1 Orchestina communis small subunit ribosomal RNA gene, partial sequence
JQ918370.1 Lopezoterenia paratorpens small subunit ribosomal RNA gene, partial sequence
JQ918368.1 Discotricha papillifera small subunit ribosomal RNA gene, partial sequence
JQ918367.1 Trochiliopsis australis small subunit ribosomal RNA gene, partial sequence
JQ282898.1 Stentor polymorphus small subunit ribosomal RNA gene, partial sequence
AJ306536.1 Koliella corcontica SAG 24.84 small subunit ribosomal RNA gene, partial sequence
